id,name,text,trans
0000000000000,プロデューサー,ちょっと意外だったよ,有点意外啊
4901700170010,果穂,……？,……？
0000000000000,プロデューサー,果穂が選んだ飾り\nジャスティスレッドだったろ？,果穂选的装饰\n是正义红吧？
0000000000000,プロデューサー,なんでか聞いてもいいか？,能问问为什么吗？
4901700170020,果穂,クリスマスだ！　ってなったら、\nみなさんクリスマスの何かにするかなって思ったんです,想到是圣诞节！\n大家应该都会选跟圣诞有关的东西
4901700170030,果穂,２８３プロは人がたくさんいるから、\nあたしもそうしたらだれかと同じのになっちゃうかもって,283事务所里人很多，\n我怕选了相同的会和别人撞
4901700170040,果穂,だから、あたししか選ばなそうなのにしました！,所以，我选了只有我会选的那个！
4901700170050,果穂,だれがかざったやつか、当てっこできると思います！\n────あたしのはすぐ当てられちゃうけどっ,这样可以猜是谁装饰的\n────不过我的一下就能猜出来
0000000000000,プロデューサー,はは、たしかに\nじゃあ、他の27人分でクイズでもやろうか,哈哈，确实\n那我们可以用其他27个人的来做个问答游戏
4901700170060,果穂,楽しそうですー！\n正解した時のごほうびも決めましょう……っ,听起来很有趣！\n还要决定答对后的奖励呢……
info,special_communications/490170017.json,,
译者,gpt-4o-2024-05-13,,
