id,name,text,trans
3025013020010,美琴,はっ、はっ、はっ、はっ……,哈、哈、哈、哈……
3025013020020,美琴,……,……
3025013020030,美琴,────野球ボール……,────棒球……
0000000000000,少年,あ、おねーさーん！\nそれ投げてー！,啊，姐姐！\n把球扔过来！
3025013020040,美琴,…………,…………
3025013020050,美琴,──いくよ,──来了哦
3025013020060,美琴,……っ,……呃
3025013020070,美琴,…………あっ,…………啊
0000000000000,少年,ちょー！\n下手くそー,哇哦！\n好差劲啊
3025013020080,美琴,……ごめんね,……对不起
3025013020090,美琴,────,────
0000000000000,少年,あ……おねーさーん、それオレのー！,啊……姐姐，那是我的球！
3025013020100,にちか,投げるよー！,我来扔哦！
0000000000000,少年,こーい！,来吧！
3025013020110,にちか,……っ,……呃
0000000000000,少年,おー、ナイスピッチーン！,哇，投得真好！
3025013020120,にちか,…………,…………
0000000000000,少年,あんがとねー！,谢谢你！
0000000000000,少年,そっちのおねーさんは、\nちゃんと練習しとけよー！,那边的姐姐也要\n好好练习哦！
3025013020130,にちか,…………,…………
3025013020140,にちか,……あ,……啊
3025013020150,にちか,おはようございます……！,早上好……！
3025013020160,美琴,おはよう,早上好
3025013020170,美琴,野球、上手なんだね,你棒球打得很好啊
3025013020180,にちか,え……！,诶……！
3025013020190,にちか,いや……\n全然、全然そんなことないです,不……\n完全、完全没有那回事
3025013020200,にちか,投げ返しただけなので,我只是把球扔了回去
3025013020210,美琴,でも、私はうまくできなかったから,可是，我就做不好
3025013020220,にちか,あ……\nそう、ですか────,啊……\n是吗────
3025013020230,にちか,…………,…………
3025013020240,にちか,……キャッチボールぐらいなら、\nいつでも付き合います！,……要是只是接球的话，\n随时可以陪你！
3025013020250,にちか,──って、まぁ……できたところで、って感じですけど,──不过，嘛……也就那样了
3025013020260,美琴,……ううん、いつか必要になるかもしれない\n今度、教えてくれる？,……不会的，总有一天会用上的\n下次教我可以吗？
3025013020270,にちか,……は、はい,……好、好的
3025013020271,にちか＆美琴,………………,………………
3025013020280,にちか,いい天気ですねー,天气真好啊
3025013020290,美琴,うん,嗯
3025013020300,off,この空はどこまで……,这片天空到底延伸到哪里……
3025013020310,off,いつまで────青いのかな,会持续多久────还是蓝色的呢
3025013020320,off,空はどこまで広がっているのか,天空到底有多宽广
3025013020330,off,昇り続けることはできるのか,能一直向上飞吗
3025013020340,off,もし辿り着いたとして、\nそこにもステージはあるのか,如果到了尽头，\n那里也会有舞台吗
3025013020350,off,その青は、どんな青なのか,那片蓝，是什么样的蓝
3025013020360,off,ずっとずっと空は青いままなのか,天空会一直是蓝色的吗
3025013020370,off,空が雲に覆われたとしても、\nそれでも……私、たちは──────,即使天空被云覆盖，\n我们也依旧──────
3025013020380,にちか,あっ、あれ……,啊，那是……
3025013020390,美琴,どうしたの？,怎么了？
3025013020400,にちか,雨、降ってきてません？,是不是下雨了？
3025013020410,美琴,あ……本当だね\n晴れているのに,啊……真的呢\n明明还是晴天
3025013020420,にちか,あー\n30％って言ってたのにー,啊——\n说是有30%的降雨几率呢——
3025013020430,美琴,……残念だね,……真可惜
3025013020440,にちか,……とにかく走りましょ！\nすぐそこにコンビニあるので,……不管了，快跑吧！\n前面有家便利店
3025013020450,にちか,あ、足元気を付けてくださいね！,啊，小心脚下！
3025013020460,美琴,……お互いにね,……彼此彼此
3025013020470,にちか,……それじゃ、行きましょうか,……那我们走吧
3025013020480,美琴,うん、行こう,嗯，走吧
info,produce_events/302501302.json,,
译者,gpt-4o-2024-05-13,,
