id,name,text,trans
6028003060010,はるき,帰りましょうか\nプロデューサーさん,回去吧\n制作人
6028003060020,はるき,次のこと、考えたいです,我想考虑下一步
0000000000000,プロデューサー,あ、いや……\n待ってくれ、はるき,啊，不……\n等一下，阳希
0000000000000,プロデューサー,まずは、空白を作ろう,首先，先留出空白
6028003060030,はるき,────……,────……
0000000000000,プロデューサー,そうじゃないと、たくさん見れないし\n聞こえない、感じ取れない──,不然的话，就看不到很多东西\n也听不到，感觉不到──
0000000000000,プロデューサー,そうだろ？,对吧？
6028003060040,はるき,……ふふ\n確かに、ちょっと今回は詰め込み過ぎて──,……呵呵\n确实，这次有点太紧凑了──
6028003060050,はるき,プロデューサーさんの言葉が\n遠かったかもしれません,制作人的话\n可能有些远了
6028003060060,はるき,いっぱいお話ししてもいいですか\n心の中、かきだして軽くなるために,我可以多说些吗\n为了释放内心，让自己轻松些
0000000000000,プロデューサー,おう、そうだな\n何か、美味しいものでも食べながら、ゆっくり,嗯，是的\n我们可以边吃点好吃的，边慢慢聊
info,produce_events/602800306.json,,
译者,gpt-4o-2024-05-13,,
