id,name,text,trans
6028003030010,はるき,……ごめんなさい\nプロデューサーさん,……对不起\n制作人
0000000000000,プロデューサー,──いや、次もまだチャンスはあるんだし\nそんなに落ち込むことはないよ,──不，下一次还有机会\n不用那么沮丧
6028003030020,はるき,はい…………,嗯………
6028003030030,はるき,なんだか、ステージが遠かったです……\nとっても──────,总感觉，舞台好远啊……\n非常的──────
6028003030040,はるき,──────音が、つかめなくて,──────音乐，我抓不住
6028003030050,はるき,声援も……\n──もともと、なかったのかも、ですけど,欢呼声也……\n──本来可能就没有吧
0000000000000,プロデューサー,…………いや、あったはずだ\n少なくとも、俺の分は,…………不，应该是有的\n至少，我的是
6028003030060,はるき,……ふふ、そうでした,……呵呵，是啊
6028003030070,はるき,プロデューサーさんは、きっとわたしのこと\n誰よりも応援してくれてましたよね,制作人，你一定是\n比谁都支持我吧
6028003030080,はるき,──わたしよりも,──比我自己还要
info,produce_events/602800303.json,,
译者,gpt-4o-2024-05-13,,
